user,GENDER,AGE,REGION,MUSIC,0,1,2,3,4,Q_POP,Q_NEW_MUSIC,Q_DANCE,LIST
40591,1,4,North,4,1,0,0,0,0,1,2,0,2
12400,0,2,South,4,0,0,0,0,1,1,3,1,0
13133,0,2,North,3,1,0,0,0,1,3,2,1,2
21604,1,2,North,3,0,0,0,0,0,1,2,1,0
2575,1,4,North,3,1,0,1,0,0,3,3,3,0
8896,0,1,South,4,0,0,1,0,0,3,3,0,2
44139,1,3,Midlands,3,0,0,0,1,0,3,2,2,0
11968,0,3,Midlands,1,0,0,0,0,0,0,2,1,1
4128,0,2,Midlands,4,1,0,0,0,0,1,2,1,4
20470,1,6,South,4,1,0,0,0,0,1,1,0,1
27281,0,4,Midlands,3,0,0,0,0,0,2,1,0,1
6493,1,4,North,3,1,0,1,0,0,2,1,0,1
45537,1,6,South,3,0,0,0,0,0,2,1,0,1
39602,1,2,North,2,1,0,0,0,0,1,1,0,0
39251,0,2,Midlands,3,1,0,0,0,0,2,2,0,2
15325,1,3,South,3,1,0,0,0,1,2,1,1,1
31470,1,1,Midlands,4,1,1,0,0,0,2,2,2,1
45039,0,3,Midlands,3,0,0,0,1,0,2,2,1,0
34533,0,5,South,3,1,0,0,0,0,2,1,0,1
3194,0,2,Midlands,4,1,0,1,0,0,3,3,0,4
8604,0,4,South,3,0,0,1,0,0,2,2,2,1
435,1,6,North,4,1,0,0,0,0,2,2,0,2
39054,1,4,North,4,1,0,0,0,0,2,2,1,1
14190,0,4,Midlands,4,0,0,0,0,1,3,3,1,1
17520,0,5,North,3,0,0,0,0,0,1,1,0,1
48179,1,1,North,4,0,0,0,1,0,3,3,2,2
6613,1,3,Midlands,3,0,0,1,0,0,3,1,1,1
24367,0,1,South,4,-1,0,0,0,0,3,2,1,4
19751,1,6,North,3,-1,0,0,0,0,2,1,0,0
11112,1,5,Midlands,3,0,0,0,0,1,1,1,1,0
32628,1,4,North,2,1,0,0,0,0,2,1,0,0
19867,0,5,South,2,1,0,0,0,0,2,1,0,0
24558,0,5,North,3,0,0,0,0,0,2,2,1,1
41191,0,1,North,2,0,0,0,1,0,2,1,0,0
36896,0,2,South,4,1,0,0,1,0,3,3,3,1
42472,1,3,South,4,0,0,0,1,0,2,3,2,0
37639,1,1,North,4,-1,0,0,1,0,1,2,2,4
41609,0,2,Midlands,2,0,0,0,1,0,2,2,1,1
19196,0,2,North,4,1,0,0,0,1,3,2,1,2
47674,1,1,South,0,0,0,0,0,0,1,2,0,1
48008,0,2,Northern Ireland,4,0,0,0,1,0,2,2,2,4
42946,0,3,North,4,0,0,0,0,0,3,3,3,2
4298,1,1,Midlands,4,1,0,1,0,0,2,2,3,0
10836,0,2,North,4,1,0,0,0,0,2,3,1,1
13400,0,3,Midlands,3,0,0,0,0,0,3,3,2,0
26762,1,6,North,2,0,1,0,0,0,2,1,0,0
34944,0,3,North,3,0,0,0,0,0,3,1,0,1
1340,1,4,Midlands,2,0,0,0,0,0,3,2,2,0
30439,0,3,South,4,0,0,0,0,0,2,2,1,0
3777,1,5,North,2,1,0,1,0,0,2,0,0,0
29210,1,4,Midlands,3,0,1,0,0,0,1,2,1,0
29764,0,2,South,3,0,0,0,0,0,2,1,0,0
49808,1,5,North,3,1,0,0,-1,0,2,0,0,0
19451,0,1,South,2,0,0,0,0,1,2,2,1,1
22622,0,3,South,4,1,0,0,0,0,2,2,3,2
46535,0,4,North,4,0,0,0,1,0,2,3,0,2
45452,1,3,Midlands,4,0,0,0,0,0,2,1,1,0
34101,0,5,North,2,0,0,0,0,0,2,1,0,0
33501,0,1,North,4,1,1,0,0,0,2,2,1,0
18826,0,5,South,3,1,0,0,0,1,2,1,1,0
46683,0,3,North,4,0,0,0,1,0,2,1,0,1
44577,1,5,Midlands,2,0,0,0,1,0,2,0,0,0
19757,0,2,South,3,1,0,0,0,0,2,1,0,1
50890,0,3,Midlands,2,0,0,0,0,0,2,1,0,0
48236,1,4,South,4,0,0,0,0,0,1,2,1,1
12590,1,6,South,3,1,0,0,0,0,2,1,0,1
41037,1,2,South,3,0,0,0,0,0,2,2,1,1
39576,1,3,Midlands,4,1,0,0,0,0,2,2,2,2
45799,0,5,Midlands,4,0,0,0,0,0,2,3,1,2
9820,1,2,South,3,1,0,1,0,0,2,2,2,1
23917,1,4,North,4,0,0,0,0,0,2,2,0,2
28778,0,5,North,2,1,1,0,0,0,2,1,2,2
43117,1,5,Midlands,2,0,0,0,0,0,1,1,1,0
32504,0,6,North,2,1,0,0,0,0,0,1,0,0
23238,0,1,South,3,0,0,0,0,0,1,1,2,0
38966,1,5,North,3,1,0,0,0,0,2,2,1,1
42239,1,5,South,3,0,0,0,0,0,3,2,2,0
50142,1,5,North,4,1,0,0,1,0,2,1,1,6
33096,0,4,Midlands,3,1,0,0,0,0,2,2,1,1
18075,1,5,Midlands,2,1,0,0,0,0,2,1,0,1
43568,0,1,North,4,0,0,0,1,0,2,3,0,1
14521,0,2,South,4,0,0,0,0,1,3,2,2,1
21165,1,1,South,3,0,0,0,0,0,2,1,2,0
2548,1,6,South,2,1,0,1,0,0,2,1,0,2
5662,0,2,Midlands,4,0,0,1,0,0,1,2,0,1
17287,0,6,North,2,0,0,0,0,1,2,1,0,0
33458,0,1,Midlands,4,-1,0,0,0,0,2,2,0,1
9597,1,1,Midlands,4,0,0,0,0,0,2,2,2,1
33165,1,5,Midlands,2,0,0,0,0,0,3,1,0,1
49692,1,5,North,4,1,0,0,1,0,2,3,1,2
31238,0,5,Northern Ireland,2,0,-1,0,0,0,2,0,2,1
37440,1,4,North,4,1,0,0,1,0,1,2,0,0
13715,1,1,South,3,1,0,0,0,1,2,1,0,1
37055,1,1,South,3,0,0,0,-1,0,2,1,0,3
7508,1,1,North,4,0,0,1,0,0,1,3,0,1
44363,1,2,South,3,0,0,0,1,0,2,2,3,1
17861,1,4,South,3,1,0,0,0,1,2,2,0,1
35720,1,4,South,4,1,1,0,0,0,2,2,0,0
30868,0,2,North,4,1,0,0,0,0,3,3,2,0
19820,1,2,South,4,1,0,0,0,1,2,2,1,1
43552,0,1,South,4,0,0,0,1,0,3,3,2,1
48701,1,4,North,3,0,0,0,1,0,1,1,0,2
47526,0,1,Midlands,3,0,0,0,0,0,3,2,0,1
9358,0,3,Midlands,3,1,0,1,0,0,2,1,1,1
8153,0,6,Midlands,1,0,0,1,0,0,1,1,0,1
2436,1,6,Midlands,4,-1,0,0,0,0,2,2,0,1
20751,1,5,Midlands,2,1,0,0,0,-1,0,1,0,0
28826,0,3,North,2,0,0,0,0,0,2,0,2,0
49349,0,2,Midlands,3,1,0,0,1,0,2,1,1,0
5628,1,1,Midlands,3,0,0,1,0,0,2,2,0,0
47274,0,4,Midlands,4,0,0,0,0,0,2,1,0,1
9575,1,7,South,0,0,0,1,0,0,0,0,0,0
47023,0,3,Midlands,4,0,0,0,1,0,2,3,1,1
31153,1,5,South,2,1,1,0,0,0,2,1,0,0
29897,0,5,South,2,0,0,0,0,0,2,1,2,1
6341,1,4,North,3,0,0,1,0,0,3,2,2,1
38167,0,4,Midlands,3,1,0,0,0,0,2,1,2,0
1954,1,2,North,4,1,0,0,0,0,0,2,0,5
17764,0,2,North,2,0,0,0,0,0,0,0,0,1
20697,1,5,Midlands,4,1,0,0,0,1,2,2,0,1
30653,1,5,Midlands,3,0,0,0,0,0,2,2,0,5
2500,1,4,North,4,1,0,1,0,0,0,1,0,1
503,0,1,Midlands,4,1,0,0,0,0,2,3,2,0
13056,0,5,Midlands,2,1,0,0,0,0,3,2,2,1
5120,1,2,South,3,1,0,0,0,0,2,3,0,1
17054,1,2,Midlands,3,0,0,0,0,0,1,2,0,0
41899,0,5,North,3,0,0,0,0,0,0,0,0,1
10365,1,2,Midlands,3,1,0,-1,0,0,3,3,2,1
7786,1,2,North,3,1,0,1,0,0,3,1,0,1
41602,1,2,South,4,0,0,0,1,0,1,2,2,1
37606,0,5,North,3,1,0,0,-1,0,2,1,0,6
16797,0,6,South,2,0,0,0,0,0,2,1,1,1
34557,0,4,North,2,1,-1,0,0,0,2,1,1,0
6282,1,2,South,3,0,0,1,0,0,2,2,0,1
50452,0,2,Midlands,3,0,0,0,1,0,2,2,1,0
5664,0,7,South,3,0,0,0,0,0,1,1,0,0
23696,0,4,Midlands,2,1,0,0,0,0,2,1,2,0
39626,0,3,Midlands,2,0,0,0,0,0,2,0,0,0
38662,0,1,Midlands,4,-1,0,0,0,0,3,3,1,1
16487,0,6,South,4,-1,0,0,0,0,2,1,2,1
47410,0,6,Midlands,3,1,0,0,1,0,3,2,2,1
44847,0,2,Midlands,0,0,0,0,1,0,2,1,2,1
19759,0,5,North,4,1,0,0,0,1,0,1,0,0
12912,1,3,North,4,0,0,0,0,1,1,3,0,4
14188,1,6,Northern Ireland,3,0,0,0,0,-1,2,1,2,2
19158,1,3,North,4,0,0,0,0,1,3,3,3,1
47221,0,2,North,4,0,0,0,0,0,1,2,2,1
39973,0,3,North,2,1,0,0,0,0,0,0,2,2
14587,0,5,North,2,0,0,0,0,1,2,1,2,1
18205,0,2,Midlands,3,0,0,0,0,1,2,2,2,0
37822,1,4,North,3,1,0,0,1,0,3,2,1,0
2394,1,2,Midlands,4,0,0,0,0,0,0,2,1,1
20081,0,4,South,3,1,0,0,0,0,2,1,1,1
8566,1,3,North,4,0,0,0,0,0,3,3,1,1
36746,1,1,South,2,1,0,0,-1,0,1,2,0,0
2055,0,5,South,2,0,0,1,0,0,2,1,0,0
13148,0,4,South,4,-1,0,0,0,0,2,2,0,2
4042,1,3,North,3,1,0,1,0,0,1,2,0,1
29104,0,5,Midlands,0,0,0,0,0,0,2,0,2,1
30904,0,7,South,2,0,0,0,0,0,2,1,1,0
8969,0,1,South,4,0,0,0,0,0,3,3,3,2
8465,0,4,North,2,0,0,1,0,0,2,0,2,1
32786,1,5,North,2,1,0,0,0,0,2,1,1,1
5624,0,7,South,2,0,0,1,0,0,2,2,0,2
3697,1,3,Midlands,3,-1,0,0,0,0,2,2,2,1
8894,0,1,Midlands,2,0,0,1,0,0,2,0,0,0
48537,0,5,Midlands,3,0,0,0,0,0,2,1,0,2
31303,0,5,North,2,0,-1,0,0,0,2,1,2,0
33366,1,1,South,4,0,0,0,0,0,2,2,1,1
12127,0,3,North,4,1,0,0,0,1,3,3,2,4
15780,0,4,South,3,1,0,0,0,1,2,1,0,2
19363,0,1,North,3,1,0,0,0,0,1,2,0,0
25250,1,4,South,2,0,0,0,0,0,2,2,2,1
8505,1,3,Midlands,3,0,0,1,0,0,2,2,0,2
40772,1,3,North,2,0,0,0,0,0,1,1,1,1
38694,0,4,North,3,-1,0,0,0,0,2,1,0,1
23128,0,2,Midlands,3,1,0,0,0,0,3,1,1,0
46215,1,4,North,2,0,0,0,0,0,2,1,1,1
49001,0,3,Midlands,2,0,0,0,0,0,1,2,0,0
36130,0,7,South,2,1,0,0,1,0,2,1,0,1
9414,1,3,Midlands,3,0,0,1,0,0,0,1,0,1
9211,1,5,South,1,0,0,1,0,0,2,0,0,1
35304,1,2,Midlands,4,1,-1,0,0,0,2,3,0,4
19720,1,6,Midlands,4,0,0,0,0,1,3,3,1,1
31183,0,6,South,1,0,0,0,0,0,2,1,0,0
31626,1,4,Midlands,2,0,0,0,0,0,2,1,0,0
20304,1,4,North,4,0,0,0,0,0,0,2,0,4
33924,0,3,South,4,1,1,0,0,0,2,2,1,2
37220,1,1,Midlands,4,0,0,0,1,0,2,3,0,4
29641,1,6,Midlands,3,0,0,0,0,0,2,2,1,0
41436,0,5,South,2,0,0,0,1,0,2,2,0,0
30444,0,5,South,3,-1,0,0,0,0,3,2,3,2
12467,1,5,Midlands,2,0,0,0,0,1,2,1,2,0
38595,0,1,Midlands,4,1,0,0,0,0,2,2,0,4
49714,1,4,Midlands,2,0,0,0,0,0,2,2,2,1
937,1,3,North,4,1,0,0,0,0,2,3,3,1
43379,1,7,North,2,0,0,0,1,0,2,1,0,0
35663,1,5,South,3,0,0,0,0,0,2,1,2,0
18254,1,5,North,2,1,0,0,0,-1,1,1,1,1
272,0,2,Midlands,3,0,0,0,0,0,2,2,0,1
41726,1,6,North,3,0,0,0,1,0,2,1,1,0
41816,0,2,North,2,0,0,0,1,0,2,2,3,0
12033,1,4,Midlands,1,0,0,0,0,0,1,0,1,1
27106,0,4,South,2,0,0,0,0,0,3,2,2,0
35558,1,5,Northern Ireland,0,-1,-1,0,0,0,0,0,0,0
31801,0,3,Midlands,4,0,0,0,0,0,2,2,2,1
35972,1,3,North,0,1,-1,0,0,0,1,0,0,0
20544,0,2,Midlands,2,0,0,0,0,0,1,1,1,0
8593,0,5,South,3,0,0,1,0,0,2,1,2,1
22241,0,4,Midlands,3,1,0,0,0,0,3,2,0,0
41137,0,2,North,2,0,0,0,0,0,0,1,0,1
48794,1,2,Midlands,3,0,0,0,-1,0,0,2,0,0
17579,1,1,Midlands,4,-1,0,0,0,-1,3,0,0,1
19821,1,6,South,4,1,0,0,0,1,2,2,0,3
17010,0,2,North,4,0,0,0,0,1,1,2,2,0
35430,1,4,North,4,1,0,0,0,0,2,1,1,1
4702,0,2,North,4,1,0,1,0,0,3,3,2,5
47455,0,1,Midlands,4,1,0,0,0,0,3,3,2,1
35076,1,2,North,4,1,0,0,0,0,2,2,3,3
33868,0,2,South,3,1,0,0,0,0,2,2,1,0
31557,1,5,North,4,0,-1,0,0,0,1,1,0,1
31294,0,1,North,3,0,-1,0,0,0,3,2,1,1
3530,1,4,Midlands,3,0,0,1,0,0,2,1,0,0
17085,1,1,North,3,0,0,0,0,1,2,2,0,1
33989,1,4,North,3,0,0,0,0,0,2,1,1,1
26016,0,4,South,3,0,1,0,0,0,3,2,2,1
17715,1,2,South,3,0,0,0,0,0,0,2,2,0
6807,0,3,South,3,1,0,0,0,0,3,2,1,1
33487,0,1,North,4,-1,1,0,0,0,3,2,2,1
17709,1,1,North,4,0,0,0,0,1,3,3,3,1
7722,0,2,South,3,1,0,-1,0,0,2,2,2,0
23455,1,5,South,4,1,0,0,0,0,2,2,1,3
8418,0,4,North,2,0,0,1,0,0,1,1,1,0
42948,0,5,South,3,0,0,0,1,0,1,2,1,1
757,1,2,South,4,0,0,0,0,0,0,2,0,2
4044,1,2,North,3,0,0,1,0,0,2,2,0,1
29799,0,5,South,3,0,0,0,0,0,2,1,1,1
26076,0,6,South,3,0,1,0,0,0,2,1,0,1
9373,0,4,North,2,0,0,1,0,0,2,2,1,1
10453,1,2,South,3,1,0,0,0,0,2,2,2,0
26402,1,4,North,4,0,0,0,0,0,1,2,0,2
48122,1,5,South,4,0,0,0,0,0,0,1,0,2
35698,1,5,North,0,-1,-1,0,0,0,0,0,0,0
5853,1,1,South,4,0,0,1,0,0,1,2,1,1
14518,1,6,Midlands,3,-1,0,0,0,0,2,1,0,2
39366,0,3,North,2,0,0,0,0,0,2,2,2,0
1076,0,5,South,4,1,0,0,0,0,2,2,1,1
15044,1,6,Midlands,2,0,0,0,0,1,1,1,1,1
34708,1,4,Midlands,2,1,0,0,0,0,3,1,1,0
20038,1,3,North,4,1,0,0,0,0,3,2,0,0
13213,1,2,South,3,1,0,0,0,1,2,2,0,2
11853,0,6,Midlands,2,1,0,0,0,0,3,3,2,1
25715,0,1,North,2,0,0,0,0,0,2,2,1,1
39537,1,3,Midlands,2,0,0,0,0,0,2,2,2,0
10369,0,7,Midlands,2,1,0,0,0,0,1,0,0,0
3106,0,4,Midlands,0,1,0,1,0,0,1,0,0,1
33826,0,5,South,3,1,0,0,0,0,3,2,2,0
1423,1,4,Midlands,2,1,0,0,0,0,0,1,0,1
10990,1,3,South,4,1,0,0,0,0,3,3,2,1
16099,0,2,South,4,1,0,0,0,1,3,3,3,2
21089,1,4,North,4,0,0,0,0,0,2,1,0,1
25719,0,1,Midlands,3,0,0,0,0,0,2,3,2,1
26119,0,4,Midlands,4,0,0,0,0,0,3,2,0,0
48618,0,3,North,3,0,0,0,1,0,3,1,0,3
12366,0,2,North,2,0,0,0,0,1,2,2,1,0
32555,1,6,Midlands,2,0,0,0,0,0,0,1,2,1
5709,1,1,Midlands,3,1,0,0,0,0,2,2,1,1
15469,0,5,South,3,0,0,0,0,1,1,1,0,1
30156,0,6,North,3,1,1,0,0,0,2,2,2,1
240,1,1,South,3,0,0,0,0,0,3,2,3,0
20043,0,3,South,3,1,0,0,0,1,2,2,2,1
21687,1,2,North,3,0,0,0,0,0,2,2,2,0
33783,0,4,North,4,1,1,0,0,0,3,3,2,2
32053,1,3,South,4,0,1,0,0,0,2,2,3,2
34013,1,1,North,4,1,0,0,0,0,1,1,1,4
8590,0,3,North,4,0,0,0,0,0,3,0,1,1
19532,0,1,Midlands,3,1,0,0,0,0,1,2,2,0
45459,1,2,Midlands,4,0,0,0,1,0,0,3,2,1
19564,1,6,North,0,0,0,0,0,0,2,1,1,0
37446,1,4,North,2,1,0,0,0,0,2,2,1,4
39110,0,4,Midlands,0,-1,0,0,0,0,0,0,0,0
18095,1,6,South,3,1,0,0,0,0,2,1,1,0
39696,1,3,North,4,-1,0,0,0,0,2,3,0,2
11530,0,5,North,1,0,0,0,0,0,1,1,0,0
38624,0,5,North,2,1,0,0,0,0,1,0,1,0
37694,1,2,Midlands,3,-1,0,0,-1,0,0,2,0,1
7998,1,4,South,3,0,0,1,0,0,2,1,2,1
5871,0,2,South,2,0,0,1,0,0,2,2,1,1
49031,1,3,North,4,0,0,0,1,0,0,3,2,1
9494,0,5,Midlands,3,-1,0,1,0,0,2,2,0,2
20672,1,6,South,3,1,0,0,0,1,2,2,2,6
16274,1,3,Midlands,4,1,0,0,0,1,3,2,0,1
40132,1,7,Midlands,2,1,0,0,0,0,2,1,0,1
46241,1,6,South,4,0,0,0,-1,0,1,2,0,2
7531,0,2,North,4,0,0,1,0,0,3,3,1,2
45767,1,5,South,3,0,0,0,0,0,0,1,0,2
49657,1,4,South,3,1,0,0,1,0,2,2,1,1
694,1,5,North,3,0,0,0,0,0,2,2,2,2
36217,0,6,Midlands,2,1,0,0,-1,0,2,1,0,0
12612,0,3,South,3,0,0,0,0,1,2,1,2,0
37901,0,3,North,4,1,0,0,1,0,2,3,2,0
17561,0,2,Midlands,2,0,0,0,0,1,2,0,3,1
42807,0,1,South,4,0,0,0,1,0,3,2,1,1
42647,0,4,North,1,0,0,0,1,0,2,2,1,4
18617,1,2,South,4,0,0,0,0,-1,3,3,3,6
14575,1,4,Midlands,2,0,0,0,0,1,2,1,0,2
6049,0,2,South,4,1,0,1,0,0,2,2,2,1
44031,0,5,North,4,0,0,0,1,0,3,2,0,2
5367,0,3,North,2,0,0,0,0,0,2,1,2,0
5718,1,1,Midlands,3,1,0,0,0,0,2,2,1,1
25786,0,2,North,4,0,0,0,0,0,3,3,3,1
39081,1,1,South,3,1,0,0,0,0,1,2,2,1
7216,0,4,South,3,0,0,1,0,0,1,2,0,2
45490,1,2,North,4,0,0,0,1,0,1,3,1,3
8315,1,5,North,2,0,0,1,0,0,1,1,0,1
50617,0,3,South,3,0,0,0,1,0,2,1,0,1
2423,0,2,South,2,1,0,1,0,0,1,0,0,1
16943,0,7,North,3,0,0,0,0,0,0,0,0,2
41869,0,5,North,3,0,0,0,1,0,1,1,0,1
11133,0,2,Midlands,4,0,0,0,0,1,2,2,0,2
7034,0,5,North,3,1,0,1,0,0,3,2,1,1
25750,1,6,South,0,0,0,0,0,0,1,0,1,0
50428,0,2,Midlands,2,0,0,0,-1,0,0,1,0,1
46431,0,2,Midlands,3,0,0,0,1,0,3,2,1,0
19454,0,1,North,3,-1,0,0,0,0,1,1,1,1
36975,0,2,North,2,1,0,0,1,0,2,0,1,1
13663,1,6,South,3,1,0,0,0,1,2,2,1,0
46041,0,5,Midlands,3,0,0,0,1,0,3,2,0,1
31603,1,3,North,3,1,0,0,0,0,2,2,1,2
684,0,2,South,3,0,0,0,0,0,2,2,2,1
19909,0,4,Northern Ireland,2,1,0,0,0,1,2,1,2,2
41603,1,3,South,3,0,0,0,1,0,2,2,1,0
10265,0,3,North,3,1,0,1,0,0,2,2,1,0
3254,1,5,North,0,0,0,0,0,0,1,2,2,0
8723,0,3,North,4,0,0,1,0,0,2,2,0,1
18854,1,4,Midlands,3,0,0,0,0,1,3,2,1,0
2218,1,1,South,3,0,0,0,0,0,2,2,1,1
13218,1,3,South,2,1,0,0,0,-1,2,1,0,2
247,0,2,Midlands,2,-1,0,0,0,0,2,2,1,0
14424,1,2,South,4,0,0,0,0,0,3,3,3,2
11754,0,4,South,1,0,0,0,0,0,2,1,1,0
31736,1,1,North,3,1,0,0,0,0,0,1,0,0
10557,1,6,South,4,1,0,0,0,0,1,3,1,1
5645,0,1,South,4,0,0,0,0,0,2,2,2,2
45445,1,3,North,3,0,0,0,1,0,3,3,0,1
41041,1,7,South,2,0,0,0,0,0,0,0,1,0
12259,1,2,North,2,0,0,0,0,0,0,0,1,1
37341,1,4,South,3,1,0,0,1,0,2,1,0,2
18565,0,6,Midlands,4,0,0,0,0,1,2,1,1,2
17139,0,7,South,1,-1,0,0,0,-1,2,1,0,1
15060,1,5,Midlands,3,0,0,0,0,1,2,1,1,1
9870,1,4,South,3,1,0,-1,0,0,2,2,0,1
13341,1,3,South,4,1,0,0,0,0,2,2,1,0
48932,0,5,North,4,0,0,0,0,0,2,2,1,4
37353,0,5,Midlands,2,1,0,0,1,0,2,0,1,0
26843,0,4,North,3,0,0,0,0,0,2,2,0,1
25558,0,1,South,3,0,1,0,0,0,2,3,2,1
26033,0,2,North,4,0,1,0,0,0,2,3,1,0
36046,1,3,North,3,1,1,0,0,0,3,2,0,1
4070,1,6,Midlands,3,1,0,1,0,0,2,2,0,1
19144,0,3,Midlands,4,-1,0,0,0,0,3,3,2,4
9884,1,5,South,3,1,0,1,0,0,2,2,0,0
3622,1,5,South,4,0,0,1,0,0,1,2,0,2
48352,1,5,South,3,0,0,0,1,0,2,2,0,5
35653,1,4,Midlands,3,1,1,0,0,0,2,1,0,2
36825,0,1,Midlands,3,1,0,0,1,0,2,2,0,1
33187,0,1,South,4,0,0,0,0,0,2,3,1,3
9661,0,2,Midlands,4,1,0,1,0,0,3,2,2,1
2356,0,4,North,2,0,0,1,0,0,2,1,1,4
19604,0,3,North,3,1,0,0,0,1,3,2,0,1
19770,1,6,South,3,1,0,0,0,1,2,1,1,5
23087,0,6,North,3,0,0,0,0,0,1,0,0,0
37831,1,5,North,2,1,0,0,-1,0,0,0,0,1
14464,1,2,Midlands,3,0,0,0,0,1,2,2,2,1
24485,0,5,South,2,0,0,0,0,0,2,1,0,4
16368,0,3,South,2,1,0,0,0,1,2,2,2,1
38193,1,4,Midlands,4,1,0,0,1,0,2,1,0,6
34700,1,4,North,4,1,0,0,0,0,1,2,0,0
47447,0,6,North,3,0,0,0,0,0,1,0,0,1
33723,1,4,Midlands,3,1,-1,0,0,0,2,3,0,0
46108,0,4,South,2,0,0,0,0,0,2,2,2,1
42614,0,4,Midlands,3,0,0,0,1,0,3,1,0,1
33053,1,4,Midlands,3,1,0,0,0,0,3,2,0,1
9412,1,3,Midlands,4,0,0,1,0,0,3,2,1,2
38003,0,4,South,4,0,0,0,0,0,2,2,0,3
33279,1,6,Midlands,4,0,0,0,0,0,0,1,0,0
17164,1,1,North,3,1,0,0,0,0,2,3,1,1
26353,1,1,North,4,0,0,0,0,0,0,2,1,0
44655,0,2,Midlands,4,0,0,0,1,0,1,2,2,1
5834,0,1,Midlands,3,0,0,0,0,0,2,2,1,1
33066,0,2,South,4,1,0,0,0,0,1,2,0,2
12105,1,5,North,4,0,0,0,0,0,1,2,0,1
21864,1,6,Midlands,2,0,0,0,0,0,2,1,2,0
10225,0,3,South,3,1,0,1,0,0,2,1,0,2
15034,0,6,North,2,1,0,0,0,0,0,1,0,0
45715,0,1,South,4,0,0,0,1,0,3,2,2,1
44785,0,5,North,3,0,0,0,0,0,2,1,0,0
29409,1,2,South,3,1,1,0,0,0,2,2,2,2
27542,0,2,North,4,0,0,0,0,0,1,1,1,0
17848,0,3,South,4,0,0,0,0,0,3,2,0,1
23393,0,3,South,3,0,0,0,0,0,0,1,0,1
47388,0,6,Midlands,2,0,0,0,1,0,1,2,0,0
7360,0,4,Midlands,2,0,0,1,0,0,1,0,1,2
8025,1,5,Midlands,2,0,0,1,0,0,1,1,0,1
5700,0,4,North,4,1,0,1,0,0,3,2,2,2
12989,0,6,Midlands,3,1,0,0,0,0,3,1,0,1
23473,0,4,South,2,0,0,0,0,0,2,1,0,1
4819,1,5,South,4,0,0,1,0,0,3,2,0,0
40956,0,7,Midlands,2,0,0,0,0,0,2,1,1,0
29238,1,1,South,4,1,1,0,0,0,0,2,1,1
44299,0,5,North,3,0,0,0,0,0,3,2,2,1
41886,1,5,South,2,0,0,0,1,0,2,0,1,5
7078,0,4,Northern Ireland,3,1,0,1,0,0,2,3,0,1
37192,0,5,South,2,1,0,0,1,0,2,1,1,1
21426,0,6,Midlands,2,0,0,0,0,0,0,0,0,0
47651,1,2,North,2,0,0,0,1,0,3,2,1,0
387,0,3,North,3,1,0,0,0,0,1,2,0,1
8445,0,5,Midlands,4,1,0,-1,0,0,2,2,2,1
29898,0,3,North,1,0,0,0,0,0,1,2,0,1
40393,0,2,North,3,0,0,0,0,0,1,2,0,1
20136,1,4,North,4,1,0,0,0,1,2,2,2,2
46017,1,4,Midlands,1,0,0,0,0,0,0,0,0,1
11979,1,6,North,4,1,0,0,0,0,2,1,2,1
39760,0,6,Midlands,3,1,0,0,0,0,1,1,1,3
9592,1,1,South,3,0,0,0,0,0,2,2,0,1
33323,1,6,North,3,0,0,0,0,0,3,1,0,1
3257,0,5,Midlands,3,0,0,1,0,0,2,2,0,1
36556,0,5,Midlands,2,1,0,0,-1,0,1,1,1,1
40168,1,2,North,4,0,0,0,0,0,3,3,2,1
47170,0,2,South,3,0,0,0,1,0,1,2,1,1
31129,1,2,North,4,1,1,0,0,0,2,2,2,2
27802,1,2,North,3,0,0,0,0,0,1,2,2,0
8841,0,2,Midlands,4,1,0,1,0,0,1,2,0,1
18442,0,4,South,3,0,0,0,0,-1,3,1,1,0
5657,0,7,North,3,1,0,1,0,0,1,1,0,0
27238,1,5,Midlands,3,0,-1,0,0,0,2,1,0,1
30587,0,2,North,4,-1,0,0,0,0,3,2,2,4
41174,1,2,Midlands,4,0,0,0,1,0,0,3,2,2
10652,1,5,South,3,1,0,0,0,0,2,2,3,1
20137,1,4,North,2,0,0,0,0,0,2,0,2,0
18948,1,6,Midlands,3,1,0,0,0,-1,0,1,0,1
17800,1,3,Midlands,3,0,0,0,0,1,1,1,0,1
25278,1,6,Midlands,3,0,0,0,0,0,1,0,0,0
47910,1,2,Midlands,3,0,0,0,-1,0,1,2,2,1
39975,0,3,North,2,1,0,0,0,0,2,1,1,0
49275,0,1,North,4,1,0,0,1,0,2,2,1,1
10743,0,5,South,2,0,0,0,0,0,1,0,0,0
28090,0,1,North,3,0,-1,0,0,0,1,2,0,0
36225,0,1,North,4,1,0,0,1,0,3,3,1,4
19084,1,5,Midlands,1,1,0,0,0,-1,2,0,0,1
42062,0,3,South,3,0,0,0,1,0,2,2,2,3
7653,1,1,Midlands,3,1,0,1,0,0,3,3,2,2
44736,0,3,Midlands,3,0,0,0,1,0,3,1,1,0
46451,1,5,North,2,0,0,0,1,0,2,1,1,1
44177,1,4,South,2,0,0,0,0,0,1,1,1,2
10339,1,2,Midlands,3,1,0,0,0,0,0,2,2,2
20723,0,5,South,3,1,0,0,0,1,3,2,1,1
19057,1,2,Midlands,2,0,0,0,0,0,2,2,2,1
18322,0,3,South,4,0,0,0,0,1,3,2,1,1
511,0,1,Midlands,2,1,0,0,0,0,3,1,2,2
31882,0,2,North,3,-1,1,0,0,0,2,2,1,0
4622,0,3,South,3,1,0,1,0,0,2,1,1,0
